"stand","trap","year","side","firstyeardata","trap.X","size","species","filledseeds","emptyseeds","cones","conefilledseeds","coneemptyseeds","totfilledseeds","totemptyseeds","allseeds"
"TB13",1,2017,"SW",2009,40.2,0.17008125,"PSME",18,29,0,0,1,105.83177157976,176.386285966266,282.218057546026
"TB13",1,2017,"SW",2009,40.2,0.17008125,"TSHE",204,54,5,14,12,1281.7403446882,388.049829125785,1669.79017381399
"TB13",1,2017,"SW",2009,40.2,0.17008125,"THPL",26,22,2,0,2,152.868114504097,141.109028773013,293.97714327711
"TB13",1,2018,"SW",2009,40.2,0.17008125,"PSME",2,5,1,0,0,11.7590857310844,29.397714327711,41.1568000587954
"TB13",1,2018,"SW",2009,40.2,0.17008125,"THPL",3,2,0,0,0,17.6386285966266,11.7590857310844,29.397714327711
"TB13",1,2018,"SW",2009,40.2,0.17008125,"TSHE",10,19,9,0,0,58.795428655422,111.711314445302,170.506743100724
"TB13",1,2019,"SW",2009,40.2,0.17008125,"TSHE",416,54,3,0,0,2445.88983206556,317.495314739279,2763.38514680484
"TB13",1,2019,"SW",2009,40.2,0.17008125,"THPL",82,3,4,19,0,593.833829419763,17.6386285966266,611.472458016389
"TB13",1,2019,"SW",2009,40.2,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TB13",1,2020,"SW",2009,40.2,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",1,2020,"SW",2009,40.2,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",1,2020,"SW",2009,40.2,0.17008125,"PSME",2,3,0,0,0,11.7590857310844,17.6386285966266,29.397714327711
"TB13",1,2020,"SW",2009,40.2,0.17008125,"TSHE",7,0,11,4,0,64.6749715209642,0,64.6749715209642
"TB13",2,2009,"SW",2009,45.8,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TB13",2,2009,"SW",2009,45.8,0.17008125,"THPL",4,0,1,0,0,23.5181714621688,0,23.5181714621688
"TB13",2,2009,"SW",2009,45.8,0.17008125,"TSHE",19,28,3,0,0,111.711314445302,164.627200235182,276.338514680484
"TB13",2,2010,"SW",2009,45.8,0.17008125,"THPL",30,4,1,0,0,176.386285966266,23.5181714621688,199.904457428435
"TB13",2,2010,"SW",2009,45.8,0.17008125,"PSME",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"TB13",2,2010,"SW",2009,45.8,0.17008125,"TSHE",573,143,8,0,0,3368.97806195568,840.774629772535,4209.75269172822
"TB13",2,2011,"SW",2009,45.8,0.17008125,"THPL",5,7,1,0,0,29.397714327711,41.1568000587954,70.5545143865065
"TB13",2,2011,"SW",2009,45.8,0.17008125,"TSHE",52,14,28,0,0,305.736229008195,82.3136001175909,388.049829125785
"TB13",2,2011,"SW",2009,45.8,0.17008125,"PSME",3,3,2,0,0,17.6386285966266,17.6386285966266,35.2772571932532
"TB13",2,2012,"SW",2009,45.8,0.17008125,"THPL",97,21,0,0,0,570.315657957594,123.470400176386,693.78605813398
"TB13",2,2012,"SW",2009,45.8,0.17008125,"ABAM",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TB13",2,2012,"SW",2009,45.8,0.17008125,"TSHE",142,27,7,0,0,834.895086906993,158.74765736964,993.642744276633
"TB13",2,2012,"SW",2009,45.8,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",2,2013,"SW",2009,45.8,0.17008125,"TSHE",3,1,3,3,0,35.2772571932532,5.8795428655422,41.1568000587954
"TB13",2,2013,"SW",2009,45.8,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TB13",2,2013,"SW",2009,45.8,0.17008125,"THPL",3,0,1,0,0,17.6386285966266,0,17.6386285966266
"TB13",2,2014,"SW",2009,45.8,0.17008125,"PSME",18,10,0,0,0,105.83177157976,58.795428655422,164.627200235182
"TB13",2,2014,"SW",2009,45.8,0.17008125,"THPL",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"TB13",2,2014,"SW",2009,45.8,0.17008125,"TSHE",84,120,3,0,7,493.881600705545,746.70194392386,1240.58354462941
"TB13",2,2015,"SW",2009,45.8,0.17008125,"TSHE",70,11,10,33,0,605.592915150847,64.6749715209642,670.267886671811
"TB13",2,2015,"SW",2009,45.8,0.17008125,"PSME",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"TB13",2,2015,"SW",2009,45.8,0.17008125,"THPL",0,0,2,0,0,0,0,0
"TB13",2,2016,"SW",2009,45.8,0.17008125,"THPL",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TB13",2,2016,"SW",2009,45.8,0.17008125,"TSHE",52,62,4,16,13,399.80891485687,440.965714915665,840.774629772535
"TB13",2,2016,"SW",2009,45.8,0.17008125,"PSME",0,0,1,0,3,0,17.6386285966266,17.6386285966266
"TB13",2,2017,"SW",2009,45.8,0.17008125,"TSHE",90,27,2,2,2,540.917943629883,170.506743100724,711.424686730607
"TB13",2,2017,"SW",2009,45.8,0.17008125,"PSME",26,12,0,0,0,152.868114504097,70.5545143865065,223.422628890604
"TB13",2,2017,"SW",2009,45.8,0.17008125,"THPL",31,13,2,0,0,182.265828831808,76.4340572520487,258.699886083857
"TB13",2,2018,"SW",2009,45.8,0.17008125,"TSHE",2,24,12,0,7,11.7590857310844,182.265828831808,194.024914562893
"TB13",2,2018,"SW",2009,45.8,0.17008125,"THPL",4,10,2,0,0,23.5181714621688,58.795428655422,82.3136001175909
"TB13",2,2018,"SW",2009,45.8,0.17008125,"PSME",4,3,0,0,0,23.5181714621688,17.6386285966266,41.1568000587954
"TB13",2,2019,"SW",2009,45.8,0.17008125,"THPL",80,2,0,0,0,470.363429243376,11.7590857310844,482.122514974461
"TB13",2,2019,"SW",2009,45.8,0.17008125,"ALRU",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",2,2019,"SW",2009,45.8,0.17008125,"PSME",0,3,0,0,0,0,17.6386285966266,17.6386285966266
"TB13",2,2019,"SW",2009,45.8,0.17008125,"TSHE",425,33,7,1,0,2504.68526072098,194.024914562893,2698.71017528387
"TB13",2,2020,"SW",2009,45.8,0.17008125,"PSME",1,0,0,2,4,17.6386285966266,23.5181714621688,41.1568000587954
"TB13",2,2020,"SW",2009,45.8,0.17008125,"TSHE",8,11,6,0,1,47.0363429243376,70.5545143865065,117.590857310844
"TB13",2,2020,"SW",2009,45.8,0.17008125,"THPL",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",3,2009,"SW",2009,52.5,0.17008125,"PSME",7,0,0,0,0,41.1568000587954,0,41.1568000587954
"TB13",3,2009,"SW",2009,52.5,0.17008125,"THPL",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"TB13",3,2009,"SW",2009,52.5,0.17008125,"TSHE",14,24,2,0,0,82.3136001175909,141.109028773013,223.422628890604
"TB13",3,2010,"SW",2009,52.5,0.17008125,"THPL",28,9,0,0,0,164.627200235182,52.9158857898798,217.543086025062
"TB13",3,2010,"SW",2009,52.5,0.17008125,"PSME",1,1,0,0,0,5.8795428655422,5.8795428655422,11.7590857310844
"TB13",3,2010,"SW",2009,52.5,0.17008125,"ABAM",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",3,2010,"SW",2009,52.5,0.17008125,"TSHE",601,239,10,0,0,3533.60526219086,1405.21074486459,4938.81600705545
"TB13",3,2011,"SW",2009,52.5,0.17008125,"PSME",1,12,2,0,0,5.8795428655422,70.5545143865065,76.4340572520487
"TB13",3,2011,"SW",2009,52.5,0.17008125,"THPL",4,3,3,0,0,23.5181714621688,17.6386285966266,41.1568000587954
"TB13",3,2011,"SW",2009,52.5,0.17008125,"TSHE",32,11,30,0,0,188.145371697351,64.6749715209642,252.820343218315
"TB13",3,2012,"SW",2009,52.5,0.17008125,"TSHE",205,50,6,0,0,1205.30628743615,293.97714327711,1499.28343071326
"TB13",3,2012,"SW",2009,52.5,0.17008125,"THPL",96,25,0,0,0,564.436115092052,146.988571638555,711.424686730607
"TB13",3,2012,"SW",2009,52.5,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",3,2013,"SW",2009,52.5,0.17008125,"TSHE",5,1,3,3,0,47.0363429243376,5.8795428655422,52.9158857898798
"TB13",3,2013,"SW",2009,52.5,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",3,2014,"SW",2009,52.5,0.17008125,"THPL",0,1,3,0,1,0,11.7590857310844,11.7590857310844
"TB13",3,2014,"SW",2009,52.5,0.17008125,"TSHE",62,153,6,19,27,476.242972108919,1058.3177157976,1534.56068790652
"TB13",3,2014,"SW",2009,52.5,0.17008125,"PSME",23,7,0,0,0,135.229485907471,41.1568000587954,176.386285966266
"TB13",3,2015,"SW",2009,52.5,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",3,2015,"SW",2009,52.5,0.17008125,"THPL",8,4,6,10,3,105.83177157976,41.1568000587954,146.988571638555
"TB13",3,2015,"SW",2009,52.5,0.17008125,"TSHE",48,3,1,3,0,299.856686142652,17.6386285966266,317.495314739279
"TB13",3,2016,"SW",2009,52.5,0.17008125,"TSHE",37,41,12,35,36,423.327086319039,452.72480064675,876.051886965788
"TB13",3,2017,"SW",2009,52.5,0.17008125,"TSHE",83,164,3,0,2,488.002057840003,976.004115680006,1464.00617352001
"TB13",3,2017,"SW",2009,52.5,0.17008125,"THPL",42,35,2,0,0,246.940800352773,205.784000293977,452.72480064675
"TB13",3,2017,"SW",2009,52.5,0.17008125,"PSME",15,29,0,0,1,88.1931429831331,176.386285966266,264.579428949399
"TB13",3,2018,"SW",2009,52.5,0.17008125,"THPL",17,17,1,8,1,146.988571638555,105.83177157976,252.820343218315
"TB13",3,2018,"SW",2009,52.5,0.17008125,"PSME",5,2,0,0,0,29.397714327711,11.7590857310844,41.1568000587954
"TB13",3,2018,"SW",2009,52.5,0.17008125,"TSHE",60,13,10,3,0,370.411200529159,76.4340572520487,446.845257781208
"TB13",3,2019,"SW",2009,52.5,0.17008125,"PSME",1,6,0,0,0,5.8795428655422,35.2772571932532,41.1568000587954
"TB13",3,2019,"SW",2009,52.5,0.17008125,"TSHE",331,61,4,2,0,1957.88777422555,358.652114798074,2316.53988902363
"TB13",3,2019,"SW",2009,52.5,0.17008125,"THPL",112,4,0,0,0,658.508800940727,23.5181714621688,682.026972402896
"TB13",3,2020,"SW",2009,52.5,0.17008125,"THPL",5,0,2,8,0,76.4340572520487,0,76.4340572520487
"TB13",3,2020,"SW",2009,52.5,0.17008125,"PSME",0,3,0,0,0,0,17.6386285966266,17.6386285966266
"TB13",3,2020,"SW",2009,52.5,0.17008125,"TSHE",13,3,9,2,0,88.1931429831331,17.6386285966266,105.83177157976
"TB13",4,2009,"SW",2009,57.6,0.17008125,"PSME",1,2,2,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"TB13",4,2009,"SW",2009,57.6,0.17008125,"THPL",4,0,6,0,0,23.5181714621688,0,23.5181714621688
"TB13",4,2009,"SW",2009,57.6,0.17008125,"TSHE",12,9,2,0,0,70.5545143865065,52.9158857898798,123.470400176386
"TB13",4,2010,"SW",2009,57.6,0.17008125,"THPL",30,12,1,0,0,176.386285966266,70.5545143865065,246.940800352773
"TB13",4,2010,"SW",2009,57.6,0.17008125,"PSME",0,3,1,0,0,0,17.6386285966266,17.6386285966266
"TB13",4,2010,"SW",2009,57.6,0.17008125,"TSHE",466,423,7,0,0,2739.86697534267,2487.04663212435,5226.91360746702
"TB13",4,2011,"SW",2009,57.6,0.17008125,"THPL",1,3,3,0,0,5.8795428655422,17.6386285966266,23.5181714621688
"TB13",4,2011,"SW",2009,57.6,0.17008125,"PSME",6,3,1,0,0,35.2772571932532,17.6386285966266,52.9158857898798
"TB13",4,2011,"SW",2009,57.6,0.17008125,"TSHE",51,18,13,0,0,299.856686142652,105.83177157976,405.688457722412
"TB13",4,2012,"SW",2009,57.6,0.17008125,"THPL",115,25,3,0,0,676.147429537354,146.988571638555,823.136001175909
"TB13",4,2012,"SW",2009,57.6,0.17008125,"TSHE",214,63,5,0,0,1258.22217322603,370.411200529159,1628.63337375519
"TB13",4,2013,"SW",2009,57.6,0.17008125,"THPL",3,4,11,8,0,64.6749715209642,23.5181714621688,88.1931429831331
"TB13",4,2013,"SW",2009,57.6,0.17008125,"TSHE",4,1,1,1,0,29.397714327711,5.8795428655422,35.2772571932532
"TB13",4,2014,"SW",2009,57.6,0.17008125,"THPL",0,0,1,0,0,0,0,0
"TB13",4,2014,"SW",2009,57.6,0.17008125,"PSME",28,0,0,0,0,164.627200235182,0,164.627200235182
"TB13",4,2014,"SW",2009,57.6,0.17008125,"TSHE",113,60,1,0,0,664.388343806269,352.772571932532,1017.1609157388
"TB13",4,2015,"SW",2009,57.6,0.17008125,"PSME",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TB13",4,2015,"SW",2009,57.6,0.17008125,"TSHE",45,60,3,0,1,264.579428949399,358.652114798074,623.231543747474
"TB13",4,2015,"SW",2009,57.6,0.17008125,"THPL",6,5,0,0,0,35.2772571932532,29.397714327711,64.6749715209642
"TB13",4,2016,"SW",2009,57.6,0.17008125,"THPL",1,3,5,15,18,94.0726858486753,123.470400176386,217.543086025062
"TB13",4,2016,"SW",2009,57.6,0.17008125,"TSHE",73,43,4,34,7,629.111086613016,293.97714327711,923.088229890126
"TB13",4,2017,"SW",2009,57.6,0.17008125,"PSME",33,24,1,19,13,305.736229008195,217.543086025062,523.279315033256
"TB13",4,2017,"SW",2009,57.6,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TB13",4,2017,"SW",2009,57.6,0.17008125,"THPL",46,44,2,4,4,293.97714327711,282.218057546026,576.195200823136
"TB13",4,2017,"SW",2009,57.6,0.17008125,"TSHE",178,49,6,15,2,1134.75177304965,299.856686142652,1434.6084591923
"TB13",4,2018,"SW",2009,57.6,0.17008125,"PSME",7,3,1,1,12,47.0363429243376,88.1931429831331,135.229485907471
"TB13",4,2018,"SW",2009,57.6,0.17008125,"TSHE",12,22,8,0,3,70.5545143865065,146.988571638555,217.543086025062
"TB13",4,2018,"SW",2009,57.6,0.17008125,"THPL",10,9,5,4,2,82.3136001175909,64.6749715209642,146.988571638555
"TB13",4,2019,"SW",2009,57.6,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TB13",4,2019,"SW",2009,57.6,0.17008125,"TSHE",412,63,10,8,1,2469.40800352773,376.290743394701,2845.69874692243
"TB13",4,2019,"SW",2009,57.6,0.17008125,"THPL",90,9,2,12,1,599.713372285305,58.795428655422,658.508800940727
"TB13",4,2019,"SW",2009,57.6,0.17008125,"PSME",0,2,0,0,0,0,11.7590857310844,11.7590857310844
"TB13",4,2020,"SW",2009,57.6,0.17008125,"THPL",2,1,1,4,5,35.2772571932532,35.2772571932532,70.5545143865065
"TB13",4,2020,"SW",2009,57.6,0.17008125,"TSHE",13,7,12,0,7,76.4340572520487,82.3136001175909,158.74765736964
"TB13",4,2020,"SW",2009,57.6,0.17008125,"PSME",2,1,2,76,7,458.604343512292,47.0363429243376,505.64068643663
"TB13",5,2009,"SW",2009,62.6,0.17008125,"TSHE",16,28,5,0,0,94.0726858486753,164.627200235182,258.699886083857
"TB13",5,2009,"SW",2009,62.6,0.17008125,"PSME",1,2,0,0,0,5.8795428655422,11.7590857310844,17.6386285966266
"TB13",5,2009,"SW",2009,62.6,0.17008125,"THPL",4,2,19,0,0,23.5181714621688,11.7590857310844,35.2772571932532
"TB13",5,2010,"SW",2009,62.6,0.17008125,"THPL",39,16,4,0,0,229.302171756146,94.0726858486753,323.374857604821
"TB13",5,2010,"SW",2009,62.6,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",5,2010,"SW",2009,62.6,0.17008125,"TSHE",638,558,21,0,0,3751.14834821593,3280.78491897255,7031.93326718848
"TB13",5,2011,"SW",2009,62.6,0.17008125,"TSHE",20,17,23,0,0,117.590857310844,99.9522287142175,217.543086025062
"TB13",5,2011,"SW",2009,62.6,0.17008125,"THPL",2,1,3,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"TB13",5,2011,"SW",2009,62.6,0.17008125,"PSME",0,4,0,0,0,0,23.5181714621688,23.5181714621688
"TB13",5,2012,"SW",2009,62.6,0.17008125,"THPL",119,29,6,0,0,699.665600999522,170.506743100724,870.172344100246
"TB13",5,2012,"SW",2009,62.6,0.17008125,"TSHE",277,47,9,0,0,1628.63337375519,276.338514680484,1904.97188843567
"TB13",5,2012,"SW",2009,62.6,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",5,2013,"SW",2009,62.6,0.17008125,"TSHE",0,0,8,3,20,17.6386285966266,117.590857310844,135.229485907471
"TB13",5,2013,"SW",2009,62.6,0.17008125,"PSME",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TB13",5,2013,"SW",2009,62.6,0.17008125,"THPL",2,3,38,13,12,88.1931429831331,88.1931429831331,176.386285966266
"TB13",5,2014,"SW",2009,62.6,0.17008125,"THPL",0,0,3,0,0,0,0,0
"TB13",5,2014,"SW",2009,62.6,0.17008125,"PSME",21,16,0,0,0,123.470400176386,94.0726858486753,217.543086025062
"TB13",5,2014,"SW",2009,62.6,0.17008125,"TSHE",145,163,4,0,33,852.53371550362,1152.39040164627,2004.92411714989
"TB13",5,2015,"SW",2009,62.6,0.17008125,"THPL",18,14,6,2,5,117.590857310844,111.711314445302,229.302171756146
"TB13",5,2015,"SW",2009,62.6,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TB13",5,2015,"SW",2009,62.6,0.17008125,"TSHE",101,0,4,40,0,829.015544041451,0,829.015544041451
"TB13",5,2016,"SW",2009,62.6,0.17008125,"THPL",2,2,12,34,39,211.663543159519,241.06125748723,452.72480064675
"TB13",5,2016,"SW",2009,62.6,0.17008125,"TSHE",31,21,12,12,0,252.820343218315,123.470400176386,376.290743394701
"TB13",5,2017,"SW",2009,62.6,0.17008125,"PSME",23,29,2,0,1,135.229485907471,176.386285966266,311.615771873737
"TB13",5,2017,"SW",2009,62.6,0.17008125,"TSHE",226,141,5,31,8,1511.04251644435,876.051886965789,2387.09440341013
"TB13",5,2017,"SW",2009,62.6,0.17008125,"THPL",47,58,2,7,13,317.495314739279,417.447543453497,734.942858192776
"TB13",5,2018,"SW",2009,62.6,0.17008125,"THPL",6,1,20,22,28,164.627200235182,170.506743100724,335.133943335906
"TB13",5,2018,"SW",2009,62.6,0.17008125,"TSHE",4,19,11,1,3,29.397714327711,129.349943041928,158.74765736964
"TB13",5,2018,"SW",2009,62.6,0.17008125,"PSME",5,2,1,0,0,29.397714327711,11.7590857310844,41.1568000587954
"TB13",5,2019,"SW",2009,62.6,0.17008125,"TSHE",237,297,10,11,24,1458.12663065447,1887.33325983905,3345.45989049351
"TB13",5,2019,"SW",2009,62.6,0.17008125,"PSME",0,3,0,0,0,0,17.6386285966266,17.6386285966266
"TB13",5,2019,"SW",2009,62.6,0.17008125,"THPL",29,31,1,0,1,170.506743100724,188.145371697351,358.652114798074
"TB13",5,2020,"SW",2009,62.6,0.17008125,"THPL",4,0,4,20,0,141.109028773013,0,141.109028773013
"TB13",5,2020,"SW",2009,62.6,0.17008125,"TSHE",16,28,9,0,25,94.0726858486753,311.615771873737,405.688457722412
"TB13",5,2020,"SW",2009,62.6,0.17008125,"PSME",0,4,0,0,0,0,23.5181714621688,23.5181714621688
"TB13",6,2009,"SW",2009,66.3,0.17008125,"TSHE",46,39,16,0,0,270.458971814941,229.302171756146,499.761143571087
"TB13",6,2009,"SW",2009,66.3,0.17008125,"THPL",14,1,76,0,0,82.3136001175909,5.8795428655422,88.1931429831331
"TB13",6,2009,"SW",2009,66.3,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TB13",6,2010,"SW",2009,66.3,0.17008125,"TSHE",508,618,45,0,0,2986.80777569544,3633.55749090508,6620.36526660052
"TB13",6,2010,"SW",2009,66.3,0.17008125,"THPL",43,17,10,0,0,252.820343218315,99.9522287142175,352.772571932532
"TB13",6,2010,"SW",2009,66.3,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",6,2011,"SW",2009,66.3,0.17008125,"THPL",4,6,12,0,0,23.5181714621688,35.2772571932532,58.795428655422
"TB13",6,2011,"SW",2009,66.3,0.17008125,"TSHE",60,23,40,0,0,352.772571932532,135.229485907471,488.002057840003
"TB13",6,2012,"SW",2009,66.3,0.17008125,"PSME",1,0,0,0,0,5.8795428655422,0,5.8795428655422
"TB13",6,2012,"SW",2009,66.3,0.17008125,"TSHE",163,48,13,0,0,958.365487083379,282.218057546026,1240.58354462941
"TB13",6,2012,"SW",2009,66.3,0.17008125,"THPL",85,32,6,0,0,499.761143571087,188.145371697351,687.906515268438
"TB13",6,2013,"SW",2009,66.3,0.17008125,"THPL",4,0,60,16,1,117.590857310844,5.8795428655422,123.470400176386
"TB13",6,2013,"SW",2009,66.3,0.17008125,"TSHE",3,3,14,17,1,117.590857310844,23.5181714621688,141.109028773013
"TB13",6,2014,"SW",2009,66.3,0.17008125,"PSME",19,10,0,0,0,111.711314445302,58.795428655422,170.506743100724
"TB13",6,2014,"SW",2009,66.3,0.17008125,"TSHE",57,181,10,6,12,370.411200529159,1134.75177304965,1505.1629735788
"TB13",6,2014,"SW",2009,66.3,0.17008125,"THPL",0,1,7,0,0,0,5.8795428655422,5.8795428655422
"TB13",6,2015,"SW",2009,66.3,0.17008125,"TSHE",88,47,10,15,2,605.592915150847,288.097600411568,893.690515562415
"TB13",6,2015,"SW",2009,66.3,0.17008125,"PSME",5,1,0,0,0,29.397714327711,5.8795428655422,35.2772571932532
"TB13",6,2015,"SW",2009,66.3,0.17008125,"THPL",12,16,5,0,4,70.5545143865065,117.590857310844,188.145371697351
"TB13",6,2016,"SW",2009,66.3,0.17008125,"THPL",0,6,46,161,242,946.606401352295,1458.12663065447,2404.73303200676
"TB13",6,2016,"SW",2009,66.3,0.17008125,"TSHE",60,100,21,83,21,840.774629772535,711.424686730607,1552.19931650314
"TB13",6,2017,"SW",2009,66.3,0.17008125,"TSHE",220,59,15,4,27,1317.01760188145,505.64068643663,1822.65828831808
"TB13",6,2017,"SW",2009,66.3,0.17008125,"THPL",121,58,22,161,35,1658.0310880829,546.797486495425,2204.82857457833
"TB13",6,2017,"SW",2009,66.3,0.17008125,"PSME",7,18,0,0,0,41.1568000587954,105.83177157976,146.988571638555
"TB13",6,2018,"SW",2009,66.3,0.17008125,"TSHE",2,36,5,1,4,17.6386285966266,235.181714621688,252.820343218315
"TB13",6,2018,"SW",2009,66.3,0.17008125,"THPL",11,18,27,36,17,276.338514680484,205.784000293977,482.122514974461
"TB13",6,2018,"SW",2009,66.3,0.17008125,"PSME",4,0,0,0,0,23.5181714621688,0,23.5181714621688
"TB13",6,2019,"SW",2009,66.3,0.17008125,"THPL",100,3,17,60,21,940.726858486753,141.109028773013,1081.83588725977
"TB13",6,2019,"SW",2009,66.3,0.17008125,"TSHE",350,126,18,97,33,2628.15566089737,934.84731562121,3563.00297651858
"TB13",6,2019,"SW",2009,66.3,0.17008125,"PSME",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"TB13",6,2020,"SW",2009,66.3,0.17008125,"TSHE",9,6,30,108,14,687.906515268438,117.590857310844,805.497372579282
"TB13",6,2020,"SW",2009,66.3,0.17008125,"THPL",0,0,13,32,13,188.145371697351,76.4340572520487,264.579428949399
"TB13",6,2020,"SW",2009,66.3,0.17008125,"PSME",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TO04",1,2009,"SW",2009,39.3,0.17008125,"TSHE",29,91,8,0,0,170.506743100724,535.038400764341,705.545143865065
"TO04",1,2009,"SW",2009,39.3,0.17008125,"PSME",1,3,0,0,0,5.8795428655422,17.6386285966266,23.5181714621688
"TO04",1,2009,"SW",2009,39.3,0.17008125,"THPL",17,0,1,0,0,99.9522287142175,0,99.9522287142175
"TO04",1,2010,"SW",2009,39.3,0.17008125,"PSME",1,5,0,0,0,5.8795428655422,29.397714327711,35.2772571932532
"TO04",1,2010,"SW",2009,39.3,0.17008125,"THPL",72,139,0,0,0,423.327086319039,817.256458310366,1240.5835446294
"TO04",1,2010,"SW",2009,39.3,0.17008125,"TSHE",307,309,13,0,0,1805.01965972146,1816.77874545254,3621.798405174
"TO04",1,2011,"SW",2009,39.3,0.17008125,"THPL",16,22,1,0,0,94.0726858486753,129.349943041928,223.422628890604
"TO04",1,2011,"SW",2009,39.3,0.17008125,"TSHE",86,56,27,0,0,505.64068643663,329.254400470363,834.895086906993
"TO04",1,2011,"SW",2009,39.3,0.17008125,"PSME",2,2,0,0,0,11.7590857310844,11.7590857310844,23.5181714621688
"TO04",1,2012,"SW",2009,39.3,0.17008125,"PSME",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"TO04",1,2012,"SW",2009,39.3,0.17008125,"TSHE",390,37,22,0,0,2293.02171756146,217.543086025062,2510.56480358652
"TO04",1,2012,"SW",2009,39.3,0.17008125,"ABAM",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TO04",1,2012,"SW",2009,39.3,0.17008125,"THPL",156,35,0,0,0,917.208687024584,205.784000293977,1122.99268731856
"TO04",1,2013,"SW",2009,39.3,0.17008125,"THPL",1,25,0,0,0,5.8795428655422,146.988571638555,152.868114504097
"TO04",1,2013,"SW",2009,39.3,0.17008125,"TSHE",25,19,12,10,17,205.784000293977,211.663543159519,417.447543453497
"TO04",1,2013,"SW",2009,39.3,0.17008125,"PSME",2,1,0,0,0,11.7590857310844,5.8795428655422,17.6386285966266
"TO04",1,2014,"SW",2009,39.3,0.17008125,"TSHE",107,479,16,5,19,658.508800940727,2928.01234704002,3586.52114798074
"TO04",1,2014,"SW",2009,39.3,0.17008125,"PSME",31,56,0,0,0,182.265828831808,329.254400470363,511.520229302172
"TO04",1,2014,"SW",2009,39.3,0.17008125,"ABGR",2,0,0,0,0,11.7590857310844,0,11.7590857310844
"TO04",1,2014,"SW",2009,39.3,0.17008125,"THPL",13,20,0,0,0,76.4340572520487,117.590857310844,194.024914562893
"TO04",1,2015,"SW",2009,39.3,0.17008125,"TABR",5,0,0,0,0,29.397714327711,0,29.397714327711
"TO04",1,2015,"SW",2009,39.3,0.17008125,"THPL",0,4,0,0,0,0,23.5181714621688,23.5181714621688
"TO04",1,2015,"SW",2009,39.3,0.17008125,"TSHE",21,6,2,5,0,152.868114504097,35.2772571932532,188.145371697351
"TO04",1,2015,"SW",2009,39.3,0.17008125,"PSME",3,1,0,0,0,17.6386285966266,5.8795428655422,23.5181714621688
"TO04",1,2016,"SW",2009,39.3,0.17008125,"PSME",3,0,2,0,7,17.6386285966266,41.1568000587954,58.795428655422
"TO04",1,2016,"SW",2009,39.3,0.17008125,"THPL",0,1,0,0,0,0,5.8795428655422,5.8795428655422
"TO04",1,2016,"SW",2009,39.3,0.17008125,"TSHE",65,116,18,25,0,529.158857898798,682.026972402896,1211.18583030169
"TO04",1,2017,"SW",2009,39.3,0.17008125,"TSHE",29,156,30,23,93,305.736229008195,1464.00617352001,1769.7424025282
"TO04",1,2017,"SW",2009,39.3,0.17008125,"THPL",232,138,1,3,2,1381.69257340242,823.136001175909,2204.82857457833
"TO04",1,2017,"SW",2009,39.3,0.17008125,"PSME",5,2,0,0,0,29.397714327711,11.7590857310844,41.1568000587954
"TO04",1,2018,"SW",2009,39.3,0.17008125,"TSHE",90,39,29,55,12,852.53371550362,299.856686142652,1152.39040164627
